date,Prefecture,Suicide,Wellbing,Worry,Boredom,Contentment,Divorce,Impairment,Irritability,Loneliness,Panic,Sadness,Sleep,Stress,
2019-03-16,JP-33,0,0,0,0,0,32,25,0,0,19,0,0,32,
2019-03-17,JP-33,20,0,0,0,0,20,32,0,0,0,24,48,16,
2019-03-18,JP-33,20,36,25,0,0,22,25,0,0,0,0,0,0,
2019-03-19,JP-33,0,0,0,0,0,20,31,0,0,18,0,15,30,
2019-03-20,JP-33,0,0,26,0,0,11,33,0,0,0,0,0,50,
2019-03-21,JP-33,0,0,0,0,0,10,16,0,0,0,0,16,0,
2019-03-22,JP-33,0,0,0,0,0,21,51,0,0,0,0,0,16,
2019-03-23,JP-33,38,0,48,0,0,21,32,0,0,0,0,15,46,
2019-03-24,JP-33,53,0,0,0,0,28,8,0,0,0,0,0,0,
2019-03-25,JP-33,0,0,26,0,0,21,24,0,0,20,0,0,17,
2019-03-26,JP-33,0,18,0,0,0,0,42,0,0,0,0,16,48,
2019-03-27,JP-33,20,0,0,0,0,0,50,0,0,19,0,0,16,
2019-03-28,JP-33,0,18,0,0,0,21,42,0,0,0,0,33,0,
2019-03-29,JP-33,21,19,0,0,22,21,41,0,0,20,0,0,17,
2019-03-30,JP-33,0,0,0,0,0,21,24,0,0,0,47,0,16,
2019-03-31,JP-33,0,18,25,0,0,0,8,0,0,0,0,0,0,
2019-04-01,JP-33,0,0,0,0,0,30,32,0,0,19,0,16,16,
2019-04-02,JP-33,41,0,26,0,0,32,43,0,0,0,0,17,33,
2019-04-03,JP-33,0,19,0,0,0,11,17,0,0,0,0,0,17,
2019-04-04,JP-33,61,0,0,0,0,41,93,0,0,0,0,16,0,
2019-04-05,JP-33,21,0,0,0,0,11,25,0,0,0,0,50,0,
2019-04-06,JP-33,0,0,0,0,0,10,24,0,0,19,0,0,32,
2019-04-07,JP-33,19,0,47,0,0,21,17,0,0,0,0,0,15,
2019-04-08,JP-33,0,0,0,0,0,21,41,0,0,20,0,0,17,
2019-04-09,JP-33,20,36,0,0,0,11,34,0,0,0,0,32,0,
2019-04-10,JP-33,20,0,0,0,25,11,25,0,0,0,24,16,65,
2019-04-11,JP-33,0,0,0,0,0,0,53,0,0,0,0,17,17,
2019-04-12,JP-33,43,19,0,0,0,11,34,0,0,0,0,17,17,
2019-04-13,JP-33,0,0,0,0,0,21,42,0,0,19,0,0,0,
2019-04-14,JP-33,19,0,0,0,0,10,23,0,0,0,0,0,15,
2019-04-15,JP-33,0,0,0,0,0,0,53,0,0,0,0,17,0,
2019-04-16,JP-33,0,19,0,0,0,11,27,0,0,0,0,0,0,
2019-04-17,JP-33,21,0,0,0,50,11,18,0,0,0,0,0,17,
2019-04-18,JP-33,0,0,0,0,0,0,18,0,0,0,0,0,0,
2019-04-19,JP-33,0,18,0,0,0,11,36,0,0,0,24,0,16,
2019-04-20,JP-33,0,18,0,0,0,21,49,0,0,0,0,0,32,
2019-04-21,JP-33,21,0,26,0,0,10,16,0,0,20,25,17,50,
2019-04-22,JP-33,42,19,0,0,0,43,25,0,0,0,0,0,0,
2019-04-23,JP-33,21,0,0,0,0,21,25,0,0,0,0,17,0,
2019-04-24,JP-33,20,0,0,0,0,30,49,0,0,0,0,0,0,
2019-04-25,JP-33,0,18,0,0,0,20,40,0,0,0,0,16,0,
2019-04-26,JP-33,0,0,0,0,0,0,25,0,0,0,0,0,0,
2019-04-27,JP-33,20,0,25,0,0,21,0,0,0,38,0,16,32,
2019-04-28,JP-33,20,0,0,0,0,0,16,0,0,0,0,0,0,
2019-04-29,JP-33,17,16,0,0,0,9,0,0,0,0,0,28,0,
2019-04-30,JP-33,0,16,23,33,19,9,28,0,0,0,0,15,0,
2019-05-01,JP-33,0,0,0,0,0,18,22,0,0,0,0,0,0,
2019-05-02,JP-33,0,0,23,0,0,20,46,0,0,0,22,45,0,
2019-05-03,JP-33,0,0,24,0,0,20,16,0,0,0,24,16,0,
2019-05-04,JP-33,19,0,0,0,0,10,8,0,0,18,0,15,0,
2019-05-05,JP-33,0,0,0,0,0,29,16,0,0,0,0,15,15,
2019-05-06,JP-33,18,0,23,0,0,0,30,0,0,0,0,0,15,
2019-05-07,JP-33,0,0,0,0,0,0,52,0,0,0,0,34,0,
2019-05-08,JP-33,0,0,0,0,0,0,62,0,0,0,0,0,100,
2019-05-09,JP-33,21,19,0,0,0,11,60,0,0,0,25,17,17,
2019-05-10,JP-33,0,0,0,0,0,11,42,0,0,0,0,16,16,
2019-05-11,JP-33,0,0,0,0,0,30,32,0,0,19,0,0,16,
2019-03-10,JP-34,41,19,0,0,0,24,20,0,0,0,0,18,0,
2019-03-11,JP-34,21,19,0,33,0,26,54,0,0,23,28,0,0,
2019-03-12,JP-34,65,19,0,0,0,9,55,0,0,23,0,0,0,
2019-03-13,JP-34,22,0,0,0,0,26,14,0,0,24,0,59,20,
2019-03-14,JP-34,22,19,27,33,39,9,34,0,0,24,0,20,59,
2019-03-15,JP-34,22,0,0,0,0,26,68,0,0,0,29,20,40,
2019-03-16,JP-34,22,39,0,0,0,44,42,0,0,0,0,0,20,
2019-03-17,JP-34,22,0,0,0,0,9,21,0,0,0,0,0,19,
2019-03-18,JP-34,43,0,0,33,0,26,41,0,0,0,0,0,19,
2019-03-19,JP-34,20,18,0,0,0,16,77,0,0,22,0,18,36,
2019-03-20,JP-34,0,19,26,100,0,9,34,0,0,24,29,20,20,
2019-03-21,JP-34,0,18,0,0,0,16,37,0,0,67,0,19,37,
2019-03-22,JP-34,0,19,0,0,0,16,46,0,0,0,0,19,76,
2019-03-23,JP-34,0,0,0,0,0,17,40,0,0,0,0,0,19,
2019-03-24,JP-34,18,0,0,0,0,15,76,0,0,20,0,0,52,
2019-03-25,JP-34,21,0,0,0,0,17,14,0,0,0,0,20,39,
2019-03-26,JP-34,43,0,0,0,0,17,14,0,0,0,0,19,38,
2019-03-27,JP-34,0,19,27,0,19,17,62,0,0,0,0,19,58,
2019-03-28,JP-34,43,19,0,0,0,9,47,0,0,0,0,0,58,
2019-03-29,JP-34,0,0,0,0,0,9,14,0,0,23,28,0,37,
2019-03-30,JP-34,43,0,0,0,0,17,40,0,0,0,28,0,19,
2019-03-31,JP-34,22,0,0,0,0,17,27,0,0,0,0,19,57,
2019-04-01,JP-34,0,19,0,0,0,24,53,0,0,22,0,0,55,
2019-04-02,JP-34,21,0,0,0,0,33,66,0,0,23,0,19,0,
2019-04-03,JP-34,0,19,0,0,0,0,41,0,0,0,0,39,20,
2019-04-04,JP-34,22,0,0,0,0,9,41,0,0,0,0,19,38,
2019-04-05,JP-34,0,0,27,0,19,26,68,0,0,0,0,39,59,
2019-04-06,JP-34,0,0,0,0,19,43,21,0,0,0,0,0,39,
2019-04-07,JP-34,0,0,0,0,19,41,26,0,0,0,0,0,0,
2019-04-08,JP-34,43,0,0,0,19,26,48,0,0,0,0,19,39,
2019-04-09,JP-34,21,0,26,0,0,9,46,0,0,0,0,20,0,
2019-04-10,JP-34,21,0,0,0,0,26,88,0,0,23,0,39,39,
2019-04-11,JP-34,22,0,55,0,0,17,27,0,0,24,0,60,0,
2019-04-12,JP-34,45,0,0,0,19,18,57,0,0,24,29,41,20,
2019-04-13,JP-34,0,0,0,0,0,34,61,0,0,0,0,0,0,
2019-04-14,JP-34,40,0,25,0,0,32,51,0,0,22,0,18,36,
2019-04-15,JP-34,0,0,0,0,0,9,36,0,0,24,0,20,20,
2019-04-16,JP-34,23,0,0,0,0,18,80,0,0,0,0,0,21,
2019-04-17,JP-34,67,20,0,0,0,54,28,0,0,24,0,0,20,
2019-04-18,JP-34,23,0,0,0,0,9,36,0,0,0,0,0,61,
2019-04-19,JP-34,0,0,0,0,19,18,36,0,0,24,0,0,82,
2019-04-20,JP-34,22,0,0,0,0,9,14,0,0,23,0,0,57,
2019-04-21,JP-34,0,0,0,0,0,24,26,0,0,0,0,37,0,
2019-04-22,JP-34,0,19,0,0,0,26,62,0,0,0,0,60,100,
2019-04-23,JP-34,0,0,0,0,0,17,42,0,0,24,0,79,20,
2019-04-24,JP-34,0,0,0,0,19,9,54,0,0,23,0,0,39,
2019-04-25,JP-34,43,0,0,0,0,26,34,0,0,0,28,0,38,
2019-04-26,JP-34,0,0,26,0,0,17,7,0,0,0,0,0,19,
2019-04-27,JP-34,0,19,26,0,0,17,40,0,0,23,28,19,38,
2019-04-28,JP-34,20,18,25,0,0,0,32,0,0,0,0,0,19,
2019-04-29,JP-34,19,0,0,57,0,7,24,0,0,22,0,18,18,
2019-04-30,JP-34,0,0,0,0,0,7,62,0,0,0,0,0,17,
2019-05-01,JP-34,19,0,0,0,0,23,24,0,0,0,0,18,0,
2019-05-02,JP-34,20,0,0,0,0,23,50,0,0,0,53,0,0,
2019-05-03,JP-34,0,18,0,0,0,7,25,0,0,43,0,18,18,
2019-05-04,JP-34,59,0,25,0,0,16,44,0,0,0,0,36,36,
2019-05-05,JP-34,59,0,0,0,0,16,31,0,0,0,0,0,0,
2019-05-06,JP-34,37,17,24,0,0,7,42,0,0,20,0,52,69,
2019-05-07,JP-34,0,19,0,0,19,33,26,0,0,0,0,57,57,
2019-05-08,JP-34,0,0,0,33,0,17,33,0,0,0,0,20,20,
2019-05-09,JP-34,0,0,0,0,0,0,21,0,0,0,0,59,39,
2019-05-10,JP-34,0,0,0,0,0,26,48,0,0,0,0,39,0,
2019-05-11,JP-34,20,0,0,0,0,16,38,0,0,0,0,18,18,
2019-03-10,JP-35,0,0,0,0,0,0,9,0,0,0,0,0,0,
2019-03-11,JP-35,0,0,0,0,0,12,29,0,0,0,0,0,48,
2019-03-12,JP-35,0,0,0,0,0,12,20,0,0,0,0,0,0,
2019-03-13,JP-35,23,0,0,0,0,0,98,0,0,29,0,24,24,
2019-03-14,JP-35,49,0,0,0,0,0,48,0,0,0,0,23,47,
2019-03-15,JP-35,0,0,27,0,0,12,39,0,0,0,0,0,0,
2019-03-16,JP-35,44,0,0,0,0,0,20,0,0,0,0,0,0,
2019-03-17,JP-35,0,0,0,0,0,0,0,0,0,0,0,0,24,
2019-03-18,JP-35,0,0,0,0,0,12,81,0,0,30,0,0,25,
2019-03-19,JP-35,0,19,0,0,0,0,44,0,0,0,0,0,21,
2019-03-20,JP-35,0,39,0,0,0,12,20,0,0,0,0,0,0,
2019-03-21,JP-35,0,19,26,0,0,34,36,0,0,0,0,0,0,
2019-03-22,JP-35,45,0,0,0,0,12,0,0,0,0,0,0,0,
2019-03-23,JP-35,21,0,0,0,0,11,36,0,0,26,0,0,0,
2019-03-24,JP-35,0,0,0,0,0,10,23,0,0,0,0,20,0,
2019-03-25,JP-35,0,0,0,0,0,0,20,0,0,0,0,0,23,
2019-03-26,JP-35,23,0,0,0,0,0,57,0,0,0,0,0,46,
2019-03-27,JP-35,0,0,57,0,0,0,39,0,0,0,0,24,0,
2019-03-28,JP-35,0,0,0,0,0,0,40,0,0,0,0,25,25,
2019-03-29,JP-35,23,0,0,0,0,12,28,0,0,0,0,0,0,
2019-03-30,JP-35,0,0,0,0,0,37,39,0,0,0,0,0,0,
2019-03-31,JP-35,0,0,0,0,0,12,38,0,0,0,0,0,0,
2019-04-01,JP-35,0,0,0,0,0,24,20,0,0,0,35,0,24,
2019-04-02,JP-35,24,22,0,0,28,0,21,0,0,0,0,25,25,
2019-04-03,JP-35,0,0,0,0,0,0,0,0,0,0,37,0,0,
2019-04-04,JP-35,0,0,0,0,0,12,38,0,0,0,0,23,0,
2019-04-05,JP-35,0,0,0,0,0,12,30,0,0,0,35,24,0,
2019-04-06,JP-35,0,0,0,0,0,0,20,0,0,0,35,24,24,
2019-04-07,JP-35,0,0,0,0,0,11,63,0,0,0,0,0,0,
2019-04-08,JP-35,48,0,0,0,0,12,50,0,0,0,35,48,24,
2019-04-09,JP-35,0,0,31,0,0,12,20,0,0,30,0,0,25,
2019-04-10,JP-35,0,0,0,0,0,12,0,0,0,0,0,24,24,
2019-04-11,JP-35,24,0,0,0,0,13,21,0,0,0,0,0,25,
2019-04-12,JP-35,0,0,0,0,0,12,30,0,0,30,0,0,50,
2019-04-13,JP-35,0,21,0,0,0,0,28,0,0,0,0,0,23,
2019-04-14,JP-35,22,0,0,0,25,34,18,0,0,0,0,0,0,
2019-04-15,JP-35,0,0,0,0,0,13,21,0,0,0,0,0,0,
2019-04-16,JP-35,0,40,0,0,0,0,40,0,0,0,0,49,0,
2019-04-17,JP-35,0,0,0,0,0,24,10,0,0,0,0,24,0,
2019-04-18,JP-35,0,0,0,0,0,0,21,0,0,0,0,50,0,
2019-04-19,JP-35,0,0,29,0,0,38,41,0,0,0,0,25,0,
2019-04-20,JP-35,0,0,0,0,0,0,9,0,0,0,0,0,23,
2019-04-21,JP-35,22,0,0,0,0,12,28,0,0,28,0,0,23,
2019-04-22,JP-35,0,0,0,0,0,24,59,0,0,0,35,24,0,
2019-04-23,JP-35,0,0,0,0,0,0,79,0,0,0,0,0,0,
2019-04-24,JP-35,47,0,29,0,0,12,38,0,0,0,34,0,23,
2019-04-25,JP-35,0,0,0,0,0,0,10,0,0,0,0,24,98,
2019-04-26,JP-35,23,0,0,0,0,12,30,0,0,59,0,0,0,
2019-04-27,JP-35,23,0,0,48,0,0,20,0,0,0,0,0,0,
2019-04-28,JP-35,21,0,0,0,0,11,0,0,0,0,0,0,0,
2019-04-29,JP-35,0,0,0,0,0,10,16,0,0,0,0,20,20,
2019-04-30,JP-35,0,0,0,0,0,10,0,0,0,0,0,0,20,
2019-05-01,JP-35,0,18,0,0,0,0,25,0,0,0,0,42,42,
2019-05-02,JP-35,0,0,0,0,0,0,18,0,0,0,0,0,0,
2019-05-03,JP-35,0,0,0,0,0,0,18,0,0,0,0,22,0,
2019-05-04,JP-35,21,0,0,0,0,11,44,0,0,0,0,0,0,
2019-05-05,JP-35,21,0,0,0,0,11,27,0,0,0,32,0,0,
2019-05-06,JP-35,0,0,0,0,0,11,18,0,0,25,0,0,21,
2019-05-07,JP-35,24,0,0,0,0,12,20,0,0,0,35,0,0,
2019-05-08,JP-35,0,21,0,0,0,0,60,0,0,0,0,0,0,
2019-05-09,JP-35,0,0,0,0,0,12,20,0,0,0,35,0,24,
2019-05-10,JP-35,48,21,0,0,0,0,40,0,0,0,0,24,0,
2019-05-11,JP-35,23,0,0,0,0,23,28,0,0,0,0,0,23,
2019-03-10,JP-36,0,33,0,0,0,0,49,0,0,35,0,0,29,
2019-03-11,JP-36,0,40,56,0,0,100,60,0,0,0,0,0,0,
2019-03-12,JP-36,41,0,0,0,0,0,74,0,0,0,0,65,0,
2019-03-13,JP-36,0,0,0,0,0,0,88,0,0,37,0,0,0,
2019-03-14,JP-36,0,0,0,0,0,23,75,0,0,0,0,0,33,
2019-03-15,JP-36,0,0,0,0,0,0,36,0,0,0,0,0,0,
2019-03-16,JP-36,40,0,0,0,0,0,18,0,0,0,0,0,0,
2019-03-17,JP-36,0,0,0,0,0,0,0,0,0,37,0,0,31,
2019-03-18,JP-36,0,0,0,0,0,0,0,0,0,0,47,0,0,
2019-03-19,JP-36,0,0,0,0,0,0,18,0,0,0,0,31,0,
2019-03-20,JP-36,0,0,0,0,0,0,0,0,0,0,0,0,33,
2019-03-21,JP-36,0,0,50,0,0,22,36,0,0,0,0,0,32,
2019-03-22,JP-36,0,40,0,0,0,24,0,0,0,42,0,35,35,
2019-03-23,JP-36,0,0,48,0,0,43,0,0,0,0,0,0,0,
2019-03-24,JP-36,0,0,0,0,47,0,17,0,0,36,0,0,30,
2019-03-25,JP-36,0,0,0,0,0,0,19,0,0,0,0,0,0,
2019-03-26,JP-36,0,0,0,0,0,44,18,0,0,0,0,0,0,
2019-03-27,JP-36,0,0,0,0,0,21,33,0,0,0,0,0,0,
2019-03-28,JP-36,0,0,0,0,0,22,72,0,0,76,0,32,32,
2019-03-29,JP-36,39,0,0,0,0,0,53,0,0,0,0,0,0,
2019-03-30,JP-36,0,36,0,0,0,0,36,0,0,0,0,0,0,
2019-03-31,JP-36,0,0,0,0,0,0,19,0,0,0,49,0,0,
2019-04-01,JP-36,0,0,0,0,0,0,18,0,0,0,0,0,31,
2019-04-02,JP-36,0,0,0,0,0,46,37,0,0,0,0,0,0,
2019-04-03,JP-36,0,0,0,0,0,0,59,0,0,41,0,0,0,
2019-04-04,JP-36,0,0,0,0,0,0,54,0,0,0,0,32,0,
2019-04-05,JP-36,0,0,50,0,50,22,36,0,0,38,0,0,0,
2019-04-06,JP-36,0,0,0,0,0,22,89,0,0,0,0,0,31,
2019-04-07,JP-36,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-04-08,JP-36,0,0,0,0,0,23,19,0,0,0,0,33,33,
2019-04-09,JP-36,0,0,52,0,0,23,38,0,0,0,0,0,0,
2019-04-10,JP-36,0,0,0,0,0,0,19,0,0,0,0,0,33,
2019-04-11,JP-36,0,0,0,0,0,0,73,0,0,0,0,0,0,
2019-04-12,JP-36,43,0,54,0,56,0,20,0,0,0,0,0,0,
2019-04-13,JP-36,0,0,0,0,0,0,0,0,0,0,49,0,0,
2019-04-14,JP-36,0,0,0,0,0,65,18,0,0,0,0,0,30,
2019-04-15,JP-36,0,0,0,0,0,0,39,0,0,0,0,0,0,
2019-04-16,JP-36,0,0,0,0,0,45,19,0,0,0,0,32,0,
2019-04-17,JP-36,0,0,0,0,0,46,19,0,0,0,0,33,33,
2019-04-18,JP-36,0,0,55,0,0,0,98,0,0,0,0,0,34,
2019-04-19,JP-36,0,0,0,0,0,0,77,0,0,0,0,34,0,
2019-04-20,JP-36,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-04-21,JP-36,0,0,0,0,0,0,18,0,0,0,0,0,0,
2019-04-22,JP-36,0,36,0,0,0,0,36,0,0,0,0,0,32,
2019-04-23,JP-36,41,0,0,0,0,0,37,0,0,0,0,0,0,
2019-04-24,JP-36,0,0,0,0,0,23,55,0,0,0,0,0,97,
2019-04-25,JP-36,0,0,0,0,0,48,19,0,0,0,0,0,0,
2019-04-26,JP-36,0,0,0,0,0,24,39,0,0,0,0,34,69,
2019-04-27,JP-36,0,0,0,0,0,23,36,0,0,0,0,0,32,
2019-04-28,JP-36,0,34,0,0,0,0,0,0,0,0,0,0,0,
2019-04-29,JP-36,0,0,0,0,0,21,17,0,0,0,0,0,0,
2019-04-30,JP-36,0,32,0,0,0,0,32,0,0,0,0,0,0,
2019-05-01,JP-36,0,0,0,0,0,0,31,0,0,0,0,28,0,
2019-05-02,JP-36,0,0,0,0,0,0,17,0,0,0,0,29,0,
2019-05-03,JP-36,0,0,0,0,0,21,0,0,0,0,0,0,0,
2019-05-04,JP-36,0,32,0,0,0,20,64,0,0,0,0,0,0,
2019-05-05,JP-36,38,0,48,0,0,0,34,0,0,36,0,0,0,
2019-05-06,JP-36,36,33,0,0,0,0,66,0,0,0,0,0,0,
2019-05-07,JP-36,42,0,0,0,0,0,19,0,0,0,0,0,0,
2019-05-08,JP-36,41,37,0,0,0,0,0,0,0,0,0,0,0,
2019-05-09,JP-36,0,39,0,0,0,0,20,0,0,0,0,0,0,
2019-05-10,JP-36,0,0,0,0,0,24,20,0,0,0,0,34,34,
2019-05-11,JP-36,0,36,0,0,0,22,72,0,0,0,0,0,0,
2019-03-10,JP-37,23,0,0,0,0,17,0,0,0,0,0,0,0,
2019-03-11,JP-37,24,22,0,0,0,34,0,0,0,73,0,0,0,
2019-03-12,JP-37,0,0,0,0,0,18,29,0,0,0,0,0,0,
2019-03-13,JP-37,0,0,29,0,0,0,43,0,0,0,0,30,30,
2019-03-14,JP-37,0,0,0,0,0,18,15,0,0,76,0,0,63,
2019-03-15,JP-37,0,0,0,0,0,0,30,0,0,0,47,0,0,
2019-03-16,JP-37,0,0,0,0,0,34,14,0,0,0,0,0,0,
2019-03-17,JP-37,0,0,0,0,0,0,0,0,0,0,41,0,0,
2019-03-18,JP-37,0,0,0,0,0,18,60,0,0,0,0,0,0,
2019-03-19,JP-37,0,0,0,0,0,17,14,0,0,0,0,0,29,
2019-03-20,JP-37,24,0,0,0,0,0,14,0,0,0,46,0,0,
2019-03-21,JP-37,23,21,0,0,0,17,41,0,0,0,0,0,0,
2019-03-22,JP-37,0,0,0,71,0,0,29,0,0,0,0,0,0,
2019-03-23,JP-37,0,0,0,0,0,17,42,0,0,0,0,0,0,
2019-03-24,JP-37,0,0,0,0,0,76,61,0,0,31,0,0,0,
2019-03-25,JP-37,23,0,0,0,0,18,0,0,0,0,0,0,0,
2019-03-26,JP-37,23,0,0,0,0,0,60,0,0,0,0,31,0,
2019-03-27,JP-37,0,0,0,0,0,17,28,0,0,0,0,0,31,
2019-03-28,JP-37,0,22,0,0,0,18,15,0,0,37,0,31,0,
2019-03-29,JP-37,0,0,0,0,0,56,15,0,0,0,0,32,32,
2019-03-30,JP-37,23,0,0,0,0,34,55,0,0,0,0,0,0,
2019-03-31,JP-37,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-04-01,JP-37,0,0,0,0,0,37,15,0,0,0,0,0,30,
2019-04-02,JP-37,0,0,0,0,0,18,15,0,0,0,0,0,0,
2019-04-03,JP-37,25,0,0,0,0,0,44,0,0,0,0,0,33,
2019-04-04,JP-37,0,0,29,0,0,0,15,0,0,0,0,0,0,
2019-04-05,JP-37,0,0,0,0,0,35,0,0,0,37,0,0,0,
2019-04-06,JP-37,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-04-07,JP-37,0,21,0,0,0,34,14,0,0,0,0,0,30,
2019-04-08,JP-37,0,0,0,0,0,0,60,0,0,38,0,0,0,
2019-04-09,JP-37,0,0,0,0,0,20,46,0,0,0,0,32,0,
2019-04-10,JP-37,0,0,0,0,0,0,61,0,0,0,0,32,32,
2019-04-11,JP-37,0,0,0,0,44,39,47,0,0,0,0,0,31,
2019-04-12,JP-37,25,0,0,0,0,0,98,0,0,0,0,0,0,
2019-04-13,JP-37,48,0,0,0,0,38,15,0,0,0,0,0,61,
2019-04-14,JP-37,0,0,0,0,0,0,14,0,0,0,0,0,0,
2019-04-15,JP-37,0,23,0,0,0,20,31,0,0,0,0,0,33,
2019-04-16,JP-37,0,0,0,0,0,18,15,0,0,0,0,0,0,
2019-04-17,JP-37,26,0,0,0,0,0,16,0,0,0,0,0,0,
2019-04-18,JP-37,0,0,0,0,0,52,57,0,0,38,47,0,0,
2019-04-19,JP-37,25,0,0,0,0,0,15,0,0,0,0,0,0,
2019-04-20,JP-37,0,0,0,0,0,37,15,0,0,0,0,30,0,
2019-04-21,JP-37,0,0,0,0,0,0,26,0,0,0,0,0,0,
2019-04-22,JP-37,0,0,0,0,0,39,47,0,0,0,0,31,0,
2019-04-23,JP-37,0,0,31,0,0,18,28,0,0,0,0,0,31,
2019-04-24,JP-37,0,0,0,0,0,0,15,0,0,0,0,0,30,
2019-04-25,JP-37,0,23,0,0,0,0,15,0,0,40,0,0,0,
2019-04-26,JP-37,0,0,0,0,0,18,43,0,0,0,0,0,0,
2019-04-27,JP-37,0,0,0,0,0,0,56,0,0,0,0,30,0,
2019-04-28,JP-37,0,0,28,0,0,0,27,0,0,0,0,0,59,
2019-04-29,JP-37,0,19,0,0,0,0,0,0,0,0,0,0,0,
2019-04-30,JP-37,0,0,0,0,0,33,13,0,0,0,0,0,0,
2019-05-01,JP-37,21,0,0,0,0,0,0,0,0,0,0,27,0,
2019-05-02,JP-37,22,0,0,0,0,0,0,0,0,0,0,0,55,
2019-05-03,JP-37,21,0,0,0,0,0,0,0,0,0,0,27,0,
2019-05-04,JP-37,87,0,27,0,36,16,0,0,0,0,0,0,0,
2019-05-05,JP-37,0,0,0,0,0,17,40,0,0,0,0,0,0,
2019-05-06,JP-37,0,0,0,62,0,49,53,0,0,34,0,0,0,
2019-05-07,JP-37,0,0,0,0,44,20,46,0,0,0,0,31,31,
2019-05-08,JP-37,0,0,0,0,0,0,15,0,0,0,0,0,32,
2019-05-09,JP-37,0,0,32,0,0,18,45,0,0,0,0,0,0,
2019-05-10,JP-37,0,0,0,0,0,20,16,0,0,38,0,0,32,
2019-05-11,JP-37,0,0,0,0,0,0,15,0,0,0,0,0,0,
2019-03-10,JP-38,26,0,0,0,0,0,11,0,0,0,0,18,36,
2019-03-11,JP-38,0,0,0,0,0,0,23,0,0,0,29,0,0,
2019-03-12,JP-38,60,27,0,0,0,0,35,0,0,25,0,21,0,
2019-03-13,JP-38,29,0,0,0,0,0,98,0,0,0,0,0,0,
2019-03-14,JP-38,0,0,0,0,0,0,72,0,0,0,0,0,61,
2019-03-15,JP-38,0,0,0,0,0,45,23,0,0,0,0,0,0,
2019-03-16,JP-38,0,0,0,0,0,0,61,0,0,0,0,0,0,
2019-03-17,JP-38,0,0,35,0,0,15,12,0,0,0,0,0,0,
2019-03-18,JP-38,0,0,38,0,0,0,23,0,0,0,0,21,0,
2019-03-19,JP-38,0,0,0,0,0,0,11,0,0,0,0,0,0,
2019-03-20,JP-38,0,0,0,0,0,29,48,0,0,0,0,0,0,
2019-03-21,JP-38,0,49,0,0,0,27,32,0,0,0,0,0,0,
2019-03-22,JP-38,0,0,0,0,0,0,45,0,0,0,0,19,0,
2019-03-23,JP-38,58,0,0,0,0,29,23,0,0,0,0,0,20,
2019-03-24,JP-38,0,0,0,0,0,51,10,0,0,0,0,17,17,
2019-03-25,JP-38,0,0,0,0,0,13,11,0,0,0,0,0,20,
2019-03-26,JP-38,0,0,0,0,0,29,23,0,0,0,29,0,0,
2019-03-27,JP-38,0,0,0,0,0,0,36,0,0,24,0,20,0,
2019-03-28,JP-38,0,0,0,0,0,0,47,0,0,0,0,0,20,
2019-03-29,JP-38,0,0,0,0,0,0,23,0,0,0,0,20,20,
2019-03-30,JP-38,0,0,0,0,0,0,12,0,0,0,0,0,0,
2019-03-31,JP-38,0,25,0,0,0,15,23,0,0,0,0,19,19,
2019-04-01,JP-38,29,0,0,0,0,15,57,0,0,0,0,0,0,
2019-04-02,JP-38,0,0,0,0,0,15,36,0,0,0,0,39,20,
2019-04-03,JP-38,0,0,0,0,0,0,0,0,0,0,0,0,41,
2019-04-04,JP-38,0,0,0,0,0,28,12,0,0,24,0,0,0,
2019-04-05,JP-38,0,0,0,0,0,15,23,0,0,0,0,0,0,
2019-04-06,JP-38,0,0,0,0,0,44,12,0,0,0,0,19,19,
2019-04-07,JP-38,0,25,0,0,0,29,59,0,0,23,0,0,0,
2019-04-08,JP-38,0,0,0,0,0,0,37,0,0,0,0,0,0,
2019-04-09,JP-38,29,0,0,0,0,16,49,0,0,0,0,20,100,
2019-04-10,JP-38,0,0,0,0,0,16,62,0,0,0,0,21,0,
2019-04-11,JP-38,0,0,0,0,0,0,73,0,0,25,0,43,0,
2019-04-12,JP-38,0,0,0,0,0,16,50,0,0,0,0,21,21,
2019-04-13,JP-38,0,0,0,0,0,30,24,0,0,24,29,0,0,
2019-04-14,JP-38,0,0,0,0,0,13,21,0,0,0,0,0,0,
2019-04-15,JP-38,31,0,0,0,0,0,38,0,0,0,0,0,0,
2019-04-16,JP-38,0,0,0,0,0,0,76,0,0,0,31,0,0,
2019-04-17,JP-38,0,0,0,0,0,0,24,0,0,25,0,0,21,
2019-04-18,JP-38,29,0,0,0,0,0,36,0,0,0,0,0,0,
2019-04-19,JP-38,0,0,0,0,0,0,37,0,0,0,0,43,0,
2019-04-20,JP-38,0,0,0,0,0,0,23,0,0,0,0,0,19,
2019-04-21,JP-38,28,25,0,0,0,15,47,0,0,0,0,19,19,
2019-04-22,JP-38,30,0,0,0,0,0,24,0,0,0,0,0,21,
2019-04-23,JP-38,0,0,0,0,0,15,60,0,0,0,0,40,40,
2019-04-24,JP-38,0,0,0,0,0,0,68,0,0,24,0,20,20,
2019-04-25,JP-38,28,0,0,0,0,0,48,0,0,0,0,19,0,
2019-04-26,JP-38,0,0,0,0,0,0,13,0,0,0,0,0,0,
